year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url
2014,me,Montenegro,svijet,Moj  Sergej Ćetković,,1.0,,15.0,,,7.0,63.0,,,,,Sergej Ćetković,Emina Jahović;Sergej Ćetković,"Moj svijet\n\nTražim, da me ne zaboraviš\nKada jastuk zagrliš, ti me sanjaj\n\nTražim, al' sreća trag ne ostavlja\nKô da je tvoju dušu drugom pisala\n\nJoš volim te znaj\nU srcu mom spavaš sama\n\nMoj svijet čuvam za te\nU moj svijet nek te vrate\nPa da svane mi dan\nS tobom jedino znam za ljubav\n\nMoj svijet čuvam za te\nU moj svijet, ja tražim da te vrate\nDa ne ostarim sam\nU tvoje ruke dušu vežem\nPa da svane mi dan\nS tobom jedino znam za ljubav\n\nJoš volim te znaj\nU srcu mom samo si ti\nJoš čuvam za nas\nJedan ѕvijet ljubаvi",https://youtube.com/watch?v=6FJtzRSKHKg
2014,is,Iceland,Prejudice,No  Pollapönk,,1.0,,5.0,,,8.0,61.0,,,,,Heiðar Örn Kristjánsson,Haraldur Freyr Gíslason;Heiðar Örn Kristjánsson;John Grant,"No Prejudice\n\nLa la la…\n\nLife is way too short for short-sightedness\nAnd tell me who has got the time\nFor narrow-mindedness\nListen to what I say\nCause every-buh buh buh buh buh buh\nBody looks the same on the inside\nAnd it puh puh puh puh puh puh puh puh\nPays:\nTo wear a smile\n\nLet's do away with prejudice\nDon't discriminate, tolerance is bliss\nWe got to get together on this\nCross this problem off our list\nI may stutter when I speak\n(but) you don't need to call me freak\nIt's not trigonometry\nInside we're the same\n\nHey\n\nEven if you're taller\nOr someone who is smaller\nOr perhaps you're thinner\nOr one who loves his dinner\nListen to what I say\nCause every-buh buh buh buh buh buh\nBody looks the same on the inside\nAnd it puh puh puh puh puh puh puh puh\nPays:\nTo wear a smile\n\nLet's do away with prejudice\nDon't discriminate, tolerance is bliss\nWe got to get together on this\nCross this problem off our list\nI may stutter when I speak\n(but) you don't need to call me freak\nIt's not trigonometry\nInside we're the same\nBuh buh buh buh buh buh…\n\nHey\n\nLet's do away with prejudice\nDon't discriminate, tolerance is bliss\nWe got to get together on this\nCross this problem off our list\nI may stutter when I speak\n(but) you don't need to call me freak\nIt's not trigonometry\nInside we're the same\n\nLa la la…\n\nLet's do away with prejudice\nDon't discriminate, tolerance is bliss\nWe got to get together on this\nCross this problem off our list\nI may stutter when I speak\n(but) you don't need to call me freak\nIt's not trigonometry\nInside we're the ѕаme",https://youtube.com/watch?v=U2qAvGsiCmc
2014,az,Azerbaijan,Fire,Start A  Dilara Kazimova,,1.0,,8.0,,,9.0,57.0,,,,,Alessandra Günthardt;Johan Kronlund;Stefan Örn,,"Start A Fire\n\nSomeone's selling garden roses down the square\nPeople gathering by to breathe the morning air\nBut no one sees the bitter cold and shivering empty hands\n\nA school girl running by and trying to beat the bell\nPeople dropping, tossing coins in wishing wells\nBut no one cares for dreams that don't fit into our world\n\nMaybe nightfall darkens skies\nAnd maybe teardrops stain our eyes\nBut may the slightest light start a fire\n\nA soldier in the hands of a forgotten mess\nDigging out the burning bullets in his chest\nSo eager, bold and noble – printing footsteps on this earth\n\nMaybe nightfall darkens skies\nMaybe teardrops stain our eyes\nBut may the slightest light start a fire\n\nStart a fire\n\nBut may the slightest light ѕtart а fire",https://youtube.com/watch?v=5mPUMPcFQAY
2014,sm,San Marino,(Forse),Maybe  Valentina Monetta,,1.0,,12.0,,,10.0,40.0,,,,,Ralph Siegel,Mauro Balestri,Maybe\n\nMaybe there's a pearl in the shell\nMaybe there's a story to tell\nMaybe we can not live in peace cos we're under a spell\n\nMaybe there's a light from above\nMaybe there's a flight of a dove\nWhen it's time\nTo open the heart of love\n\nMaybe we can try\nMaybe you and I\nAre finding pain to overcome\n\nMaybe then one day\nEvery soul heals and will find a way\n\nAnd maybe\nWe really are the dream of God\nAnd we woke up in flesh and blood\nWith our emotion transformed into gold\n\nOr maybe\nIn certain solid ways I feel\nI know there's nothing stronger and more real\nThan falling in love\n\nMaybe you and I\nAre tear drops from the sky\nThat fill the sea eternally\n\nMaybe we can try\nTo challenge the fear of the endless night\n\nAnd maybe\nWe really are the dream of God\nAnd we woke up in flesh and blood\nTo find our bodies transformed into gold\n\nOr maybe\nIn certain solid ways I feel\nI know there's nothing stronger and more real\nThan falling in love\n\nMaybe it's a journey in the darkest night\nMaybe we can make it to the morning light\nMaybe this is it this is real and I feel this is right\nFinally right\n\nAnd maybe\nThe courage that I'm finding now\nRemembering аnd senѕing how\nWe fell in love,https://youtube.com/watch?v=_eZNTBJ-Hyc
2014,pt,Portugal,tua,Quero ser  Suzy,,1.0,,13.0,,,11.0,39.0,,,,,Emanuel,,"Quero ser tua\n\nUauaué uaué…\n\nEm minhas asas\nEu quero levar-te ao céu\nE em mil nuvens\nDar-te tudo o que é meu\n\nEu quero ser\nO teu cupido da paixão\nEu quero ser\nA dona do teu coração\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o sol do seu brilhar\nEu quero ser tua como um rio é do seu mar\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o mel do teu beijar\nEu quero ser tua eu nasci para te amar\n\nUauaué uaué…\n\nEu quero ser a luz\nQue guia o teu caminho\nQuero levar-te\nAo doce mundo do carinho\n\nQuero banhar-me\nNo teu corpo de prazer\nE saciar\nA minha sede de te ter\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o sol do seu brilhar\nEu quero ser tua como um rio é do seu mar\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o mel do teu beijar\nEu quero ser tua eu nasci para te amar\n\nUauaué uaué…\n\nEu quero ser tua, oh , tua\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o sol do seu brilhar\nEu quero ser tua como um rio é do seu mar\n\nEu quero ser tua, oh oh oh…\nEu quero ser tua, oh oh oh…\nEu quero ser tua como o mel do teu beijar\nEu quero ser tua eu naѕci\nPara te amаr",https://youtube.com/watch?v=fhMbHLiEjS4
2014,ee,Estonia,Amazing, Tanja,,1.0,,3.0,,,12.0,36.0,,,,,Tatjana Mihhailova-Saar;Timo Vendt,Tatjana Mihhailova-Saar,"Amazing\n\nRemember how we used to be\nFloating the skies, it felt so heavenly\nWe were weightless\nWe froze to ice and melted down\nWe chased the stars and felt to the ground\nCouldn't care less\n\nThis feeling inside\nYou're all that I have, I need you back\nDo you hear me screaming?\n\nStay amazing lie (do you hear me screaming?)\nI don't, don't want another to make me high\nI want, want you to be amazing lie\nStay amazing lie\n\nYou know there's nothing I wouldn't do\nI'd brake the curse of time to be with you\nI'd be fearless\nI'd jump as far as I can see\nAnd beat the perfect storm in the endless sea\n\nThis feeling inside\nYou're all that I have, I need you back\nDo you hear me screaming?\n\nStay amazing lie (do you hear me screaming?)\nI don't, don't want another to make me high\nI want, want you to be amazing lie\nStay amazing lie\n\nThis feeling inside\nYou're all that I have, I need you back\nWe were weightless\n\nStay amazing lie (do you hear me ѕcreaming?)\nI don't, don't want another to make me high\nI want, want you to be amazing lie\nStay amаzing lie",https://youtube.com/watch?v=wi9Q1ufjooE
2014,lv,Latvia,Bake,Cake To  Aarzemnieki,,1.0,,2.0,,,13.0,33.0,,,,,Guntis Veilands,,"Cake To Bake\n\nI melted the ice of the polar caps\nFound the raiders of the lost ark\nSolved a case for the genius from Baker Street\nHelped to clean the Central Park\nI created the plan for the Chinese wall\nWent to desert, made it rain\nSwam through a shark tank bloodily\nFound Atlantis, by the way… (but today)\n\nI've got a cake to bake – I've got no clue at all\n(cep, cep, cep, cep, cep kuuku)\nI've got a cake to bake – and haven't done that before\n(cep, cep, cep, cep, cep kuuku)\nDon't be proud, mate please don't bother\nGo, come on and ask your mother\nHow to bake, how to bake, bake that cake…\n\nCep cep cep cep cep kuuku kuuku cep cep cep cep cep cep kuuku\nCep cep cep cep cep kuuku kuuku cep cep cep\n\nI talked to a unicorn the other night\nTook me up on a lonely star\nDid the moonwalk on the milky way\nRealised I've gone too far\nSo I questioned the law of gravity\nPut the apple back up to the apple tree\nEj tu nost: I even learned Latvian\nI know it's so hard to believe… (and today)\n\nI've got a cake to bake – I've got no clue at all\n(cep, cep, cep, cep, cep kuuku)\nI've got a cake to bake – and haven't done that before\n(cep, cep, cep, cep, cep kuuku)\nDon't be proud, mate please don't bother\nGo, come on and ask your mother\nHow to bake, how to bake, bake that cake (piece of cake)\n\nCep cep cep cep cep kuuku kuuku cep cep cep cep cep cep kuuku\nCep cep cep cep cep kuuku kuuku cep cep cep\n\nWe've got a cake to bake – and got no clue at all\nWe've got a cake to bake – and haven't done that before\nDon't be proud, mate please don't bother\nGo, come on and ask your mother\nHow to bake, how to bake, bake that cake (piece of cake)\n\nMix some dough, add some love, let it bake, wait for it\nMix some dough, add some love, let it bake, wait for it\nMix some dough, add some love, let it bake, have some cake\nMix some dough, add some love, let it bake\n\nWe've got a cake to bake – and got no clue at all\nWe've got a cake to bake – and haven't done that before\nDon't be proud, mate please don't bother\nGo, come on and aѕk your mother\nHow to bake, how to bake, bake that cаke",https://youtube.com/watch?v=h0D1Ya3NBQs
2014,be,Belgium,Mother, Axel Hirsoux,,1.0,,10.0,,,14.0,28.0,,,,,Ashley Hicklin;Rafael Artesero Herrero,,"Mother\n\nI'm coming home\nI'm broken hearted and I need\nTime to shelter\nI need your love\nA hand to hold, a heart to heal, a voice to help me through, through…\n\nAnd when hope is low\nYou find the words to make me feel, so much better\nWhen I've had enough, oh I've had enough\nOf all the tears and all the hurt I can count on you, only you…\n\nAnd once again mother\nYou are right there mother\nYou are my guiding light\nMy shoulder, my shelter, my satellite\nI'm weak, you're bright\n\nIt's not said enough\nBut you mean the world to me you're more, than a soulmate\nAnd you should know, oh you should know\nI'm so thankful and so hopeful that some day soon, I'll shine like you…\n\nAnd once again mother\nYou are right there mother\nYou are my guiding light\nMy shoulder, my shelter, my satellite\nI'm weak, you're bright\nGive me your strength, oh mother\nGive me your care mother\nYou are my guiding light\nMy shoulder, my shelter, my ѕatellite\nI'm weak, you're bright\nAnd once again mother\nAnd once agаin mother\nOh mother…",https://youtube.com/watch?v=wr3m4ghnq6w
2014,al,Albania,Anger,One Night's  Hersi,,1.0,,6.0,,,15.0,22.0,,,,,Gentian Lako,Jorgo Papingji,"One Night's Anger\n\nSay no, let go, keep your breath, as the anger flows\nI Know, you know, words can hurt, you'll regret them though\nSo say say say say you'll be there when the words are done\nDon't give in your pride\nKeep calm and think twice\n\nFree your mind from the doubts that are tickling\nFree your heart, and let the peace enlighten your feelings\nSun will rise, and the light will be clearing\nThe tides of the night\nKeep calm and think twice\n\nSay no, let go, night will fade and the day will glow\nI know, you know, that the morning is brighter so\nPlease say say say say you'll be there when the words are done\nDon't give in your pride\nLet go and don't cry\n\nFree your mind from the doubts that are tickling\nFree your heart, and let the peace enlighten your feelings\nSun will rise, and the light will be clearing\nThe tides of the night\nKeep calm and think twice\n\nWait a tick tiny tick, you'll forget it (just wanna make it right)\nWait a tick tiny tick, you'll regret it (I want to let it out)\nAnything isn't it you want to get it\nMaybe tomorrow, will be late to get by\n\nFree your mind from the doubts that are tickling\nFree your heart, and let the peace enlighten your feelings\nSun will rise, and the light will be clearing\nThe tideѕ of the night\nKeep calm and think twice\n\nKeep calm аnd think twice",https://youtube.com/watch?v=Ahu_K_Jh2vc
2014,md,Moldova,Soul,Wild  Cristina Scarlat,,1.0,,11.0,,,16.0,13.0,,,,,Ivan Aculov,Lidia Scarlat,"Wild Soul\n\nWhat am I?\nAm I human?\nWhat am I?\nAn emotion?\nTime and space can lie to us while we sleep\n\nLovers cry, parents tremble\nWhile you and I show our devils\nThe world can play a joke on each of us anytime\n\nMercy\nI have no feelings of mercy\nDestiny left me so empty\nEmpty in my heart and my spirit\nMy patience\nFighting with our indifference\nFighting to win over everything that we are and can be\n\nSelfishness\nTakes the trophies\nHonesty\nWins the glories\nAll the masks we have are meant to make us free\n\nWounded pride kills our feeling\nWhile you and I need the dreaming\nThe world can throw a dice for each of us anytime\n\nMercy\nI have no feelings of mercy\nDestiny left me so empty\nEmpty in my heart and my spirit\nMy patience\nFighting with our indifference\nFighting to win over everything that we are and can be\n\nWild soul\nIs rushing through my body\nAnd my\nWild soul\nIs meant to keep me trying\n\nMercy\nI have no feelings of mercy\nDestiny left me so empty\nEmpty in my heart and my ѕpirit\nMy patience\nFighting with our indifference\nFighting to win over everything that we are and cаn be",https://youtube.com/watch?v=l9ZfGttI4P0
2014,at,Austria,Phoenix,Rise Like a  Conchita Wurst,,2.0,,6.0,,,1.0,169.0,,,,,Ali Zuckowski;Charlie Mason;Joey Patulka;Julian Maas,,"Rise Like a Phoenix\n\nWaking in the rubble\nWalking over glass\nNeighbors say we're trouble\nWell that time has passed\n\nPeering from the mirror\nNo, that isn't me\nStranger getting nearer\nWho can this person be\n\nYou wouldn't know me at all today\nFrom the fading light I fly\n\nRise like a phoenix\nOut of the ashes\nSeeking rather than vengeance\nRetribution\nYou were warned\nOnce I'm transformed\nOnce I'm reborn\nYou know I will rise like a phoenix\nBut you're my flame\n\nGo about your business\nAct as if you're free\nNo one could have witnessed\nWhat you did to me\n\nCause you wouldn't know me today\nAnd you have got to see\nTo believe\nFrom the fading light I fly\n\nRise like a phoenix\nOut of the ashes\nSeeking rather than vengeance\nRetribution\nYou were warned\nOnce I'm transformed\nOnce I'm reborn\n\nI rise up to the sky\nYou threw me down but\nI'm gonna fly\n\nAnd rise like a phoenix\nOut of the ashes\nSeeking rather than vengeance\nRetribution\nYou were warned\nOnce I'm transformed\nOnce I'm reborn\nYou know I will riѕe like a phoenix\nBut you're my flаme",https://youtube.com/watch?v=xhCC_PN9UlA
2014,ro,Romania,Miracle, Paula Seling & OVI,,2.0,,15.0,,,2.0,125.0,,,,,Andreas Sjo Engen;Frida Amundsen;Kjetil Helgesen;Marcus Only;Ovidiu Cernăuţeanu;Philip Halloun,,"Miracle\n\nI don't know if it's right\nBut I've got a feeling\nAnd want to believe this is magical\nIs this what it's like\nCause I'm starting to feel it\nAnd I want to believe it's incredible\n\nIf you only knew all the things I could tell you\nWe could be dancing with stars in the night\n\nIt's so magical, so magical\nSo beautiful, So beautiful\n\nIt's a Miracle! It's a Miracle\nI can see it now\n\nAll the things I see\nI think I see them too\nAll for you and me\nIt's like a dream come true\nIt's so beautiful\nNo one will ever know\nIt's a miracle\n\nNow you know that I'm right\nAnd you got that feeling\nI told you before that it's magical\nYes, it's magical\nNow you know what it's like\nAnd you're starting to feel it\nBut you just can't deny it's incredible\n\nIf I only knew all the things you could tell me\nWe could be dancing with stars in the night\n\nIt's a Miracle! It's a Miracle\nI can see it now\n\nAll the things I see\nI think I see them too\nAll for you and me\nIt's like a dream come true\nIt's so beautiful\nNo one will ever know\nIt'ѕ a mirаcle",https://youtube.com/watch?v=cAMpVodhiS4
2014,fi,Finland,Better,Something  Softengine,,2.0,,8.0,,,3.0,97.0,,,,,Topi Latukka,Henri Oskár;Topi Latukka,"Something Better\n\nEven human bound\nPeople rolling dice\nImage on the ground\nSuch a novel life\nHe thought\nWhile knowing nothing at all\n\nEvery option noted\nOr tendency made\nThey will carry on\nUntil the perfect day\nShe said\nWhile knowing nothing at all\n\nAll the rules wide known\nThey mean nothing to mean\nEverything I'm used to\nSeems to be\nFine misshapen\nMade up fantasy\nShould let go\nShould let go\n\nBut we found something better\nPlain answer\nHowever\nFor I'll not\nSurrender\nWe found something better\n\nVis-a-vis\nEstranged\nAnd we got close\nTrust full of lies\nSure how it goes\nThey told\nWhile knowing nothing at all\n\nTalking loud 'bout future\nIn our hands\nExchanging dreams\nAnd how they'll last\nNo, no\nStill knowing nothing at all\n\nBut we found something better\nPlain answer\nHowever\nFor I'll not\nSurrender\nWe found something better\n\nAll these words\nReflected back to me\nAll these words\nI'm buying why?\nAll these words\nThe live's grand mystery\nAll these words\nA sweet white lie\n\nAll these words\nShe meant to say to me\nAll these words\nAgainst my faith\nAll these words\nBefore she passed away\nAll these words\nWe'll never, never, never change\n\nwe found something better\nPlain аnswer\nHowever\nFor I'll not\nSurrender\n\nWe found ѕomething better\nWe found…\nWe found..\nWe found…\nWe found…",https://youtube.com/watch?v=3FDWaFfo1CU
2014,ch,Switzerland,Stars,Hunter Of  Sebalter,,2.0,,12.0,,,4.0,92.0,,,,,Sebastiano Paù-Lessi,,"Hunter Of Stars\n\nLooking for a candidate you have an option only one choice \nSipping my drinks looking around, there is so much beauty, oh yes we can\nBut yet, self-confidence is a fragile concept, that often fades away in the night \nAnd there it comes, that unwanted guest, there is no place for you tonight \n\nWant me to go, want me to go \nCause you think I'm lying cause you think I'm lying\nNo, open the door\nCause tonight I cannot go hunting for stars, no no\n\nLike an evil satellite, twisting the truth then leaving us alone \nIn this mad and moody world, society without love\nI state my heart has been well trained, I'm gonna be your candidate\nI am the hunter you are the prey, tonight I'm gonna eat you up\n\nWant me to go, want me to go \nCause you think I'm lying cause you think I'm lying \nNo, open the door \nCause tonight I cannot go hunting for stars, no no \n\nI press my nose to the glass, it's raining outside, it's raining outside \nI would like to storm in, roar like a lion, roar like a lion \nBut I fear your judgement, oh I fear your judgement, I'm so wet, I'm dirty \nBut I fear your judgement, oh I fear your judgement, it's me and my\nimperfection \n\nWant me to go, want me to go \ncause you think I'm lying cause you think I'm lying \nNo, open the door \nCause tonight I cannot go hunting for stars, no no \n\nWant me to go \nCause you think I'm lying cause you think I'm lying \nNo, open the door \nCause tonight I cannot go hunting for stars, no no \n\nWant me to go \nCause you think I'm lying cause you think I'm lying \nNo, open the door \nCause tonight I cannot go hunting for stаrѕ, no no",https://youtube.com/watch?v=DqjoM8ZlyMc
2014,by,Belarus,Cheesecake, Teo,,2.0,,10.0,,,5.0,87.0,,,,,Teo,Dmitry Novik,"Cheesecake\n\nOnce I gave you one more chance\nYou showed me dance\nBut I'm not Patrick Swayzee\nYou're not Jennifer Gray\n\nI told this story\nBut I'm so sorry\nI lost my train of thought\nWhen you called me, ""My sweet Cheesecake""\n\nI don't wanna be your toy perhaps today\nI'm not gonna be your boyfriend\nIt's too late\nI look over all the maps trying to escape\n'Cause I'm tired of being your sweet cheesecake\n\nI don't wanna be your toy perhaps today\nI'm not gonna be your boyfriend\nIt's too late\nI look over all the maps trying to escape\n'Cause I'm tired of being your sweet cheesecake\n\nHey I will fly far away\nBy any plane just not to meet you\nOn my way, don't stay, hay\n\nYou dial my number\nYour dreams start crumbling\nYou want me to be the man I'll never ever be\n\nI don't wanna be your toy perhaps today\nI'm not gonna be your boyfriend\nIt's too late\nI look over all the maps trying to escape\n'Cause I'm tired of being your sweet cheesecake\n\nI don't wanna be your toy perhaps today\nI'm not gonna be your boyfriend\nIt's too late\nI look over all the maps trying to escape\n'Cause I'm tired of being your sweet cheesecake\n\nI don't want to be your toy\nI don't want to be your boy\n\nI don't wanna\nI don't wanna be your toy\nI don't wanna\nI don't wanna be your boy\n\nI don't wanna\n\nI don't wanna be your toy perhaps today\nI'm not gonna be your boyfriend\nIt's too late\nI look over all the maps trying to escape\n'Cause I'm tired of being your sweet cheeѕecake\n\nI don't wannа",https://youtube.com/watch?v=tImGMW-4eHY
2014,no,Norway,Storm,Silent  Carl Espen,,2.0,,3.0,,,6.0,77.0,,,,,Josefin Winther,,Silent Storm\n\nHead to toes\nFlesh and bones\nShould feel whole\nBut the void\nA silent storm\n\nI'm here to use my heart and my hands\nSomehow the bruises changed my plans\n\nAnd there's a silent storm inside me\nLooking for a home\nI hope that someone's gonna find me\nAnd say that I belong\nI'll wait forever and a lifetime\nTo find I'm not alone\nThere's a silent storm inside me\nSomeday I'll be calm\nAnd someday I'll be calm\n\nAsk myself\nWhat comes next\nWill I fly?\nWill I fall?\nMy silent storm\n\nI'm here to use my heart and my hands\nSomehow the bruises changed my plans\n\nAnd there's a silent storm inside me\nLooking for a home\nI hope that someone's gonna find me\nAnd say that I belong\nI'll wait forever and a lifetime\nTo find I'm not alone\nThere's a silent storm inside me\nSomeday I'll be calm\n\nAnd someday I'll be calm\nAnd someday I'll be calm\nAnd ѕomeday I'll be cаlm,https://youtube.com/watch?v=BTMli8U17MM
2014,gr,Greece,Up,Rise  Freaky Fortune feat. RiskyKidd,,2.0,,13.0,,,7.0,74.0,,,,,Nicolas Raptakis;Theofilos Pouzbouris,Nicolas Raptakis;RiskyKidd;Theofilos Pouzbouris,"Rise Up\n\nI feel like rising up to the sky like I'm a dove\nI'm in love with this feeling\nAm I down or am I up?\nI can't frown cause I'm in luck\nI've got the crowd and that's enough, I'm in love\n\nCome on and rise up, rise up to the sky\nCome on and rise up, get up and lose your mind\nLoose up your feet and fly\nGet off the ground tonight\n\nCome on and rise up, jump out of what keeps you down\nGet high and rise up, fly, get your feet of the ground\nCome on and rise up, rise up, rise up, rise up\nRise rise rise rise…\n\nI told her rise up\nCome along and rise up\nMusic makes me wanna\nGrab somebody rise up\n\nCome on and rise up, dance till the final day\nNo need to hold back, drink like there's no other way\nLoose up your feet and fly\nGet off the ground tonight\n\nCome on and rise up, jump out of what keeps you down\nGet high and rise up, fly, get your feet of the ground\nCome on and rise up, rise up, rise up, rise up\nRise, rise, rise, rise…\n\nI told her rise up\nCome along and rise up\nMusic makes me wanna\nGrab somebody rise up\nI told her rise up\nCome along and rise up\nMusic makes me wanna\nGrab somebody rise up\n\nI'm down to rise up\nPour these shots like ""why stop?""\nI see you shaking\nI'm'a have to smack that my god\nI'm blowing paper\nBalling call me laker\nBalling call me later\nBalling call me mason\nHey\nOur flow is oh so freaky\nI roll with it oh so cheeky\nOh please girl no don't tease me\nJust got here I'm not leaving\n\nCome on and rise up, jump out of what keeps you down\nGet high and rise up, fly, get your feet of the ground\nCome on and rise up, rise up, rise up, rise up\nRise, rise, rise…\n\nRise up\n\nI told her rise up\nCome along and rise up\nMusic makes me wanna\nGrab somebody rise up\nCome on аnd riѕe up",https://youtube.com/watch?v=c9y6A1uXLn8
2014,pl,Poland,Slavic,My Słowianie - We Are  Donatan & Cleo,,2.0,,5.0,,,8.0,70.0,,,,,Cleo;Donatan,,"My Słowianie\n\nCleo! Donatan\nMmm… ha-ah-ah-ha-ah…\nMy Słowianie wiemy jak\n\nMy Słowianie wiemy jak nasze na nas działa\nLubimy jak poruszasz tym co mama w genach dała\nTo jest ta gorąca krew, to jest nasz słowiański zew\nMy Słowianki wiemy jak użyć mowy ciała\nWiemy jak poruszać tym co mama w genach dała\nTo jest ta słowiańska krew, to jest ta uroda i wdzięk\n\nMamy to czego nie ma nikt inny\nCenimy ten naturalny kształt\nWódeczka lepsza niż whisky i jiny\nNajlepsze u nas cokolwiek byś chciał\nTu na swojskiej śmietanie chowane\nDelikatne, rumiane jak chleb\nNie ma lepszych od naszych słowianek\nTen kto widział i próbował ten wie\n\nMy Słowianie wiemy jak nasze na nas działa\nLubimy jak poruszasz tym co mama w genach dała\nTo jest ta gorąca krew, to jest nasz słowiański zew\nMy Słowianki wiemy jak użyć mowy ciała\nWiemy jak poruszać tym co mama w genach dała\nTo jest ta słowiańska krew, to jest ta uroda i wdzięk\n\nThis special thing we have in our genes\nMakes us proud of our natural shapes\nOn Our lands you have everything you need\nSo pour the Vodka straight, no need to mix\nCream and butter taste so good\nWe will prepare for you delicious food\nOur beauty is famous all over the world\nYou gotta see it for yourself and then You will know\n\nWe're Slavic girls, we know how to use our charming beauty\nNow shake what your mama gave ya\nClap your hands to this music\nThis is our nature, This is our call\nThis is our hot Slavic blood\n\nWe're Slavic girls, we know how to use our charming beauty\nNow shake what your mama gave ya\n(Clap your hands to this music)\nThis is our nature, This is our call\nThis iѕ our hot Slavic blood\n\nMy wiemy jak\nOh.. my wiemy jаk",https://youtube.com/watch?v=VJ920cN2HmA
2014,mt,Malta,Home,Coming  Firelight,,2.0,,1.0,,,9.0,63.0,,,,,Richard Edwards Micallef,,"Coming Home\n\nFreedom of life, I will express my soul\nLook me in the eye and electrify my bones\nI ain't gonna leave until you know my name\nStepping out of the shell, now don't you step in my way\nBuild another wall and watch it crumble by your side\n\nI'm coming home\n\nI'm not holding back, no, I ain't wasting time\nIf you want me near then you must come for the ride\nIf your sky will fall, I'll shelter you from the rain\nThere's not a cloud in the sky that can come in the way\nRoaming through fields, I'm trying to find this new land\nIt's only because I'm here, I'm finding gold in my hands\n\nI'm coming home\nI'm coming home\n\nTrying to build up the words to say what you mean to me\nGonna open your eyes and let you know what I mean\n\nGonna take on this journey feel the light getting warm\nFind the strength I've been searching, keep the beat going strong\nKeep the gloves on for fighting, don't you knock on my door\nYeah, the spiritѕ alive, I'm on the roаd coming home\n\nI'm coming home\nI'm coming home\nI'm coming home\nI'm coming home",https://youtube.com/watch?v=E_hT08vzHt8
2014,si,Slovenia,Round, and  Tinkara Kovač,,2.0,,14.0,,,10.0,52.0,,,,,Raay,Hannah Mancini;Tina Piš;Tinkara Kovač,"Round and Round\n\nNegotovi med svetovi\nKrog za krogom ujeti v čas\nKo že veš za vse viharje\nSi razigran, a vendar si sam\n\nAnd now\nI'm gonna show you how to breathe\nI'm gonna show you how to live\n(I'm gonna hold your heart in hand)\nI'm gonna make you understand\n\nYou don't know you don't know\nIs it love is it hate\nWhat are we changing\n(What are we doing)\nYou don't know you don't but\nCan you feel it inside\nFeel the roses\nFeel the pride\n(Can you believe it)\n\nRound and round again we …\nRound and round again we go …\nRound and round again we …\nRound and round again we go…\n\nIs a moment just a circle\nJust a song you play on repeat?\nIf we can't change how we're living\nIsn't life just a lie that we feed\n\nAnd now\nI'm gonna show you how to breathe\nI'm gonna show you how to live\n(I'm gonna hold your heart in hand)\nI'm gonna make you understand\n\nYou don't know you don't know\nIs it love is it hate\nWhat are we changing\n(What are we doing)\nYou don't know you don't but\nCan you feel it inside\nFeel the roses\nFeel the pride\n(Can you believe it)\n\nRound and round again we …\nRound and round again we go …\nRound and round again we …\nRound and round again we go…\n\nKo nebo ne bo prekrilo najinih sanj\nPrerojena (Bova spoznala)\nKo nebo ne bo imelo pravih idej\nSpet bo najin čas (Da bi sijala)\n\nSpet vse bo isto, spet vse bo tisto\nKar je bilo, oh-oh…\nLe srce bo tisto ki ne bo več isto\nKar je bilo, vѕe kаr je bilo",https://youtube.com/watch?v=CiwM1sY3u0s
